rho,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.539994487214437,6.230946063995361,False,,,1,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-10,1619291710,6.230946063995361,6831,n-62-20-4,10.66.20.4,6.230946063995361,0,1,30625_00095
0.5478808401056366,0.827045202255249,False,,,2,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-11,1619291711,7.05799126625061,6831,n-62-20-4,10.66.20.4,7.05799126625061,0,2,30625_00095
0.5531036042948494,0.8133492469787598,False,,,3,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-12,1619291712,7.87134051322937,6831,n-62-20-4,10.66.20.4,7.87134051322937,0,3,30625_00095
0.5554885752930965,0.807833194732666,False,,,4,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-12,1619291712,8.679173707962036,6831,n-62-20-4,10.66.20.4,8.679173707962036,0,4,30625_00095
0.5575060706516761,0.797938346862793,False,,,5,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-13,1619291713,9.477112054824829,6831,n-62-20-4,10.66.20.4,9.477112054824829,0,5,30625_00095
0.559468649182832,0.8226933479309082,False,,,6,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-14,1619291714,10.299805402755737,6831,n-62-20-4,10.66.20.4,10.299805402755737,0,6,30625_00095
0.5603974309665075,0.809931755065918,False,,,7,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-15,1619291715,11.109737157821655,6831,n-62-20-4,10.66.20.4,11.109737157821655,0,7,30625_00095
0.561222090868097,0.8075027465820312,False,,,8,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-16,1619291716,11.917239904403687,6831,n-62-20-4,10.66.20.4,11.917239904403687,0,8,30625_00095
0.5615781007296711,0.8231632709503174,False,,,9,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-16,1619291716,12.740403175354004,6831,n-62-20-4,10.66.20.4,12.740403175354004,0,9,30625_00095
0.561526206111791,0.8067724704742432,False,,,10,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-17,1619291717,13.547175645828247,6831,n-62-20-4,10.66.20.4,13.547175645828247,0,10,30625_00095
0.5610596757039799,0.8042199611663818,False,,,11,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-18,1619291718,14.351395606994629,6831,n-62-20-4,10.66.20.4,14.351395606994629,0,11,30625_00095
0.5620482522695183,0.8235328197479248,False,,,12,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-19,1619291719,15.174928426742554,6831,n-62-20-4,10.66.20.4,15.174928426742554,0,12,30625_00095
0.5629029210009562,0.8084230422973633,False,,,13,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-20,1619291720,15.983351469039917,6831,n-62-20-4,10.66.20.4,15.983351469039917,0,13,30625_00095
0.5638006391815935,0.8095097541809082,False,,,14,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-20,1619291720,16.792861223220825,6831,n-62-20-4,10.66.20.4,16.792861223220825,0,14,30625_00095
0.5643455280484857,0.8325271606445312,False,,,15,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-21,1619291721,17.625388383865356,6831,n-62-20-4,10.66.20.4,17.625388383865356,0,15,30625_00095
0.5649427422392554,0.8196895122528076,False,,,16,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-22,1619291722,18.445077896118164,6831,n-62-20-4,10.66.20.4,18.445077896118164,0,16,30625_00095
0.5659260771986868,0.8025021553039551,False,,,17,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-23,1619291723,19.24758005142212,6831,n-62-20-4,10.66.20.4,19.24758005142212,0,17,30625_00095
0.5668807736589887,0.820634126663208,False,,,18,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-24,1619291724,20.068214178085327,6831,n-62-20-4,10.66.20.4,20.068214178085327,0,18,30625_00095
0.5673205062089853,0.8020017147064209,False,,,19,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-25,1619291725,20.870215892791748,6831,n-62-20-4,10.66.20.4,20.870215892791748,0,19,30625_00095
0.5687679033470693,0.8034861087799072,False,,,20,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-25,1619291725,21.673702001571655,6831,n-62-20-4,10.66.20.4,21.673702001571655,0,20,30625_00095
0.5692358095531902,0.8204171657562256,False,,,21,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-26,1619291726,22.49411916732788,6831,n-62-20-4,10.66.20.4,22.49411916732788,0,21,30625_00095
0.569922293429883,0.8051302433013916,False,,,22,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-27,1619291727,23.299249410629272,6831,n-62-20-4,10.66.20.4,23.299249410629272,0,22,30625_00095
0.5702348412627344,0.8033034801483154,False,,,23,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-28,1619291728,24.102552890777588,6831,n-62-20-4,10.66.20.4,24.102552890777588,0,23,30625_00095
0.570657755445227,0.8217871189117432,False,,,24,b2ad3276776540d3a50c234d4032434b,2021-04-24_21-15-29,1619291729,24.92434000968933,6831,n-62-20-4,10.66.20.4,24.92434000968933,0,24,30625_00095
