rho,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.545149634616305,6.799657583236694,False,,,1,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-30,1619178750,6.799657583236694,4186,n-62-20-5,10.66.20.5,6.799657583236694,0,1,97450_00005
0.5536260250738959,0.6821644306182861,False,,,2,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-31,1619178751,7.4818220138549805,4186,n-62-20-5,10.66.20.5,7.4818220138549805,0,2,97450_00005
0.5548509875818478,0.6869933605194092,False,,,3,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-31,1619178751,8.16881537437439,4186,n-62-20-5,10.66.20.5,8.16881537437439,0,3,97450_00005
0.5555547163978966,0.6664345264434814,False,,,4,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-32,1619178752,8.835249900817871,4186,n-62-20-5,10.66.20.5,8.835249900817871,0,4,97450_00005
0.5570509324088332,0.6691975593566895,False,,,5,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-33,1619178753,9.50444746017456,4186,n-62-20-5,10.66.20.5,9.50444746017456,0,5,97450_00005
0.5586866407655089,0.6669299602508545,False,,,6,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-33,1619178753,10.171377420425415,4186,n-62-20-5,10.66.20.5,10.171377420425415,0,6,97450_00005
0.5590175977514477,0.6940855979919434,False,,,7,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-34,1619178754,10.865463018417358,4186,n-62-20-5,10.66.20.5,10.865463018417358,0,7,97450_00005
0.5607823140885475,0.6727817058563232,False,,,8,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-35,1619178755,11.538244724273682,4186,n-62-20-5,10.66.20.5,11.538244724273682,0,8,97450_00005
0.5609008662609288,0.6603734493255615,False,,,9,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-35,1619178755,12.198618173599243,4186,n-62-20-5,10.66.20.5,12.198618173599243,0,9,97450_00005
0.5615877167850535,0.6710052490234375,False,,,10,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-36,1619178756,12.86962342262268,4186,n-62-20-5,10.66.20.5,12.86962342262268,0,10,97450_00005
0.561884315173532,0.6968989372253418,False,,,11,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-37,1619178757,13.566522359848022,4186,n-62-20-5,10.66.20.5,13.566522359848022,0,11,97450_00005
0.5631624354551262,0.6605746746063232,False,,,12,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-37,1619178757,14.227097034454346,4186,n-62-20-5,10.66.20.5,14.227097034454346,0,12,97450_00005
0.563659340000667,0.6597766876220703,False,,,13,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-38,1619178758,14.886873722076416,4186,n-62-20-5,10.66.20.5,14.886873722076416,0,13,97450_00005
0.5638477118770566,0.6629786491394043,False,,,14,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-39,1619178759,15.54985237121582,4186,n-62-20-5,10.66.20.5,15.54985237121582,0,14,97450_00005
0.5644386464007267,0.6877918243408203,False,,,15,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-39,1619178759,16.23764419555664,4186,n-62-20-5,10.66.20.5,16.23764419555664,0,15,97450_00005
0.5653933544278095,0.6665952205657959,False,,,16,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-40,1619178760,16.904239416122437,4186,n-62-20-5,10.66.20.5,16.904239416122437,0,16,97450_00005
0.565932002688771,0.6704304218292236,False,,,17,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-41,1619178761,17.57466983795166,4186,n-62-20-5,10.66.20.5,17.57466983795166,0,17,97450_00005
0.5668566356836789,0.6633150577545166,False,,,18,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-41,1619178761,18.237984895706177,4186,n-62-20-5,10.66.20.5,18.237984895706177,0,18,97450_00005
0.5676849663352523,0.6918470859527588,False,,,19,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-42,1619178762,18.929831981658936,4186,n-62-20-5,10.66.20.5,18.929831981658936,0,19,97450_00005
0.5682219864529588,0.6693971157073975,False,,,20,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-43,1619178763,19.599229097366333,4186,n-62-20-5,10.66.20.5,19.599229097366333,0,20,97450_00005
0.5690402152983709,0.6677172183990479,False,,,21,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-43,1619178763,20.26694631576538,4186,n-62-20-5,10.66.20.5,20.26694631576538,0,21,97450_00005
0.5694717108984376,0.6990711688995361,False,,,22,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-44,1619178764,20.966017484664917,4186,n-62-20-5,10.66.20.5,20.966017484664917,0,22,97450_00005
0.569773449890189,0.6684319972991943,False,,,23,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-45,1619178765,21.63444948196411,4186,n-62-20-5,10.66.20.5,21.63444948196411,0,23,97450_00005
0.5709891879666037,0.6573061943054199,False,,,24,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-45,1619178765,22.29175567626953,4186,n-62-20-5,10.66.20.5,22.29175567626953,0,24,97450_00005
0.5719877458557899,0.6622979640960693,False,,,25,9f03e7df44f845a9b05f913352971ae1,2021-04-23_13-52-46,1619178766,22.9540536403656,4186,n-62-20-5,10.66.20.5,22.9540536403656,0,25,97450_00005
